,91 con 9,91 con 27,91 con 81
53,-1.3350420719112812,-0.8478002340351602,-1.9804654534736292
54,0.019198806047511684,-1.5149467800811378,-0.35500283241436914
55,-0.49398233927718993,-0.22700042335866877,-1.5985235528970718
56,-1.007921081701545,-0.3299790274425038,-0.7598538691366434
57,-0.9223270803790133,-0.8558516996627653,-1.050434408046483
58,-0.6065293925593054,-1.6839434297549254,-0.23781440968920212
59,-1.209770460671273,-0.5592070792416062,-0.10611963477950283
60,-0.13017666668135075,-0.4617759881574446,-1.3783231895094283
61,-0.6130962474092667,-0.28385665580464814,-0.9461077366903824
62,-2.498304312086281,-0.37326977778222686,-0.358580078532398
63,-0.3102398978567747,-0.4147196715929077,-0.20043173626278332
64,-0.698167000369867,-1.1578071775182524,-0.9564058787207834
65,-0.29447859924981096,-0.7481127209170588,-1.8256599696353333
66,-0.3488774204387779,-1.8857021512386427,-0.6030420881874726
67,-0.5664076586738167,-0.9537391086358823,-1.275720953969924
68,-0.2859047074217598,-0.22394196402278324,-1.4466605947689397
69,-0.09036201208320188,-0.359225471683113,-0.9255500700280918
70,0.07535731379569571,-1.3211232827638968,-0.5006378608114044
71,-1.1823538321955323,-1.335713219283326,-0.8831561272271138
72,-1.4270960405888642,-0.11893352063669264,-0.25526429145283236
73,-1.1503193408130912,-0.4020287531257011,-0.5119770714464164
74,-0.10399519733649579,-0.15478197118616682,-0.4553783634556483
75,-0.7383470551732949,-1.190488471661661,-0.4945839291692771
76,-1.896482727477566,-0.6423817898663851,-2.410788370140108
77,-0.9517726531328795,-0.7357134691557614,-1.299718731574248
78,-0.6812681933147055,-0.5625793938999601,-1.0901554095955768
79,-1.1701797498333177,-0.6378239767364313,-0.18623174792062744
80,-0.65060215730531,0.052221172416469765,-0.5438518744979438
81,-2.0779449068647713,-0.4926362151478276,-0.8045343929420773
82,-1.504810363840781,-0.9278583794658637,-1.2828955299076152
83,-0.728401021658812,-0.002743771920095952,-1.0369960505031441
84,-0.21184460145974232,-0.01802912049852611,-0.9675214520219791
85,-1.4788295715425432,-0.2706699703012972,-1.0925153566696215
86,-0.19614286069026476,-0.6703700422111359,-1.69001893942888
87,-0.5923116046284268,0.020756302226424075,-2.0852792076528286
88,-0.0758115608294409,-0.0552712843754796,-2.011171127145296
89,-1.8111860971876317,-0.5147171187364149,-2.2683703804779882
90,-0.5807906888883396,-0.7921690917294888,-0.2406631645712837
