,91 con 9,91 con 27,91 con 81
58,0.0701254493955095,-1.049550171503749,-2.535230948147874
59,-0.14981051847361437,-0.8591898979318817,-2.8674456385473626
60,-2.141783119622921,-0.2505786419297218,-0.4768532868293488
61,-0.9225380476825579,-0.4422890401718151,-0.27770496523326427
62,-1.38681683895013,-1.084807368831594,-0.3636515270683564
63,-0.20774247339837018,-1.0087092877441208,-0.08087341419973537
64,-0.884320120435457,-0.40926994072906886,-1.0177164379629653
65,-0.7813559896425608,-0.07699198280596614,-0.32213795789021393
66,-2.1830393467349705,-0.6712960034642202,-0.29998550846430316
67,-0.6879067955744658,-1.7455145713650526,-0.2636824788745816
68,-0.06297737675914074,-0.39796273822163014,-0.7925649317792944
69,-0.7453856463578377,-1.82495969014805,0.016066592743244432
70,-0.46611398844740753,-0.5644469618421979,-0.6444114557484419
71,-0.8978200376272664,-1.9443648279635575,-1.43682626521326
72,-1.8837717746294023,-1.2046950564193302,-0.7724422560442508
73,-0.15154583169334268,-0.9404172865065612,-0.6501333023038705
74,-1.3420482457384726,-1.290116797166929,-0.4549980153413973
75,-0.3983615409633366,-1.0270105194969226,0.06842087571993066
76,-0.450670056467402,-2.192399515004787,-1.4795778162768727
77,-1.6353482174195388,-1.4589691585147992,0.020648360791241677
78,-0.1633264343645078,-0.14544021008007293,-0.47144761293071846
79,-1.693403724994237,-1.6578850227365876,-0.8279602976890431
80,0.08145343739063213,-1.518419096012874,-1.3233299026611318
81,-0.20090144115686978,-0.6527387598232305,-0.8203363237424688
82,-0.14929058238295292,-0.6758634094957069,-0.8644190360246823
83,-0.48491030597673196,-0.4378293962538795,-0.20460895096008516
84,-0.11305411171123893,-0.8787287864437938,-0.1734712219559629
85,-0.2976009550098951,-1.8585964058601228,-0.5511765923027594
86,-0.6963947241096355,-0.7656044389727553,-0.557358609941181
87,-0.21102793102282882,-1.284890292882728,-0.3905164511487257
88,-0.6397853933212039,-0.8323183173059174,-1.1366255638992333
89,-0.27862532590187045,-0.4911247934082583,-1.0747698036879634
90,-0.035069963500204415,-1.5717527677329424,-0.2890941665239481
